trade_id,price,1,2,3,4,5,6
3797124,136556.10000000,0.13510000,3984981,3984981,1679922810607,True,True
3797125,136556.10000000,0.01580000,3984982,3984982,1679922815580,True,True
3797126,136417.20000000,0.02990000,3984983,3984983,1679922901140,True,True
3797127,136391.10000000,0.02000000,3984984,3984984,1679923031969,True,True
3797128,136729.80000000,0.01990000,3984985,3984985,1679923119911,False,True
3797129,136729.90000000,0.00310000,3984986,3984986,1679923206233,False,True
3797130,136793.70000000,0.28480000,3984987,3984987,1679923314499,False,True
3797131,136798.10000000,0.11370000,3984988,3984988,1679923314499,False,True
3797132,136798.20000000,0.28480000,3984989,3984989,1679923314499,False,True
3797133,136808.90000000,0.12390000,3984990,3984990,1679923314499,False,True
3797134,136809.00000000,0.21570000,3984991,3984991,1679923314499,False,True
3797135,136802.40000000,0.00390000,3984992,3984992,1679923317670,False,True
3797136,136768.70000000,0.05690000,3984993,3984993,1679923417750,True,True
3797137,136632.90000000,0.06170000,3984994,3984994,1679923561553,True,True
3797138,136819.30000000,0.00110000,3984995,3984995,1679923669084,False,True
3797139,136544.70000000,0.28460000,3984996,3984996,1679923849125,True,True
3797140,136538.10000000,0.21410000,3984997,3984997,1679923849125,True,True
3797141,136635.10000000,0.13700000,3984998,3984998,1679923865530,True,True
3797142,136790.90000000,0.04400000,3984999,3984999,1679924097540,True,True
3797143,136786.30000000,0.21240000,3985000,3985000,1679924166829,True,True
3797144,136784.60000000,0.24860000,3985001,3985001,1679924166829,True,True
3797145,136746.50000000,0.03460000,3985002,3985002,1679924166829,True,True
3797146,136786.90000000,0.22540000,3985003,3985003,1679924169826,True,True
3797147,136520.00000000,0.00170000,3985004,3985004,1679924357339,False,True
3797148,136520.00000000,0.00170000,3985005,3985005,1679924357363,False,True
3797149,136520.00000000,0.00170000,3985006,3985006,1679924357772,False,True
3797150,136520.00000000,0.00170000,3985007,3985007,1679924357812,False,True
3797151,136520.00000000,0.00170000,3985008,3985008,1679924357840,False,True
3797152,136386.60000000,0.20130000,3985009,3985009,1679924367783,False,True
3797153,136677.70000000,0.00650000,3985010,3985010,1679924580872,True,True
3797154,137073.60000000,0.00110000,3985011,3985011,1679924734930,False,True
3797155,137142.20000000,0.00090000,3985012,3985012,1679924755142,False,True
3797156,137328.00000000,0.00110000,3985013,3985013,1679924793650,False,True
3797157,137184.80000000,0.00240000,3985014,3985014,1679924879405,True,True
3797158,137184.70000000,0.00490000,3985015,3985015,1679924879405,True,True
3797159,137184.70000000,0.00730000,3985016,3985016,1679924881375,True,True
3797160,137274.00000000,0.00730000,3985017,3985017,1679924884282,True,True
3797161,137274.00000000,0.00730000,3985018,3985018,1679924886454,True,True
3797162,137349.50000000,0.00730000,3985019,3985019,1679924888854,True,True
3797163,137274.00000000,0.00730000,3985020,3985020,1679924891551,True,True
3797164,137390.00000000,0.00730000,3985021,3985021,1679924893970,True,True
3797165,137390.00000000,0.00730000,3985022,3985022,1679924896128,True,True
3797166,137332.10000000,0.00730000,3985023,3985023,1679924898549,True,True
3797167,137274.00000000,0.00730000,3985024,3985024,1679924900964,True,True
